device: Tesla V100-SXM2-32GB, cc=7.0, smem=48KiB/cta
format,path,dist,M,N,K,tile,status,detail
INT8,BITSHIFT,U(-1,1),32,7168,7168,16x64x32_w4,OK,ms=1.580,tflops=2.08,gbps=35.7,maxabs=2.503e-02,p99=1.349e-02,rel=1.850e-04
INT8,LUT,U(-1,1),32,7168,7168,16x64x64_w4,OK,ms=1.798,tflops=1.83,gbps=31.4,maxabs=3.285e-02,p99=1.898e-02,rel=2.600e-04
INT8,BITSHIFT,U(-1,1),32,7168,7168,16x64x64_w4,OK,ms=1.767,tflops=1.86,gbps=31.9,maxabs=2.503e-02,p99=1.349e-02,rel=1.850e-04
INT8,LUT,U(-1,1),32,7168,7168,16x128x32_w8,OK,ms=1.541,tflops=2.13,gbps=36.6,maxabs=3.285e-02,p99=1.898e-02,rel=2.600e-04
INT8,BITSHIFT,U(-1,1),32,7168,7168,16x128x32_w8,OK,ms=1.936,tflops=1.70,gbps=29.1,maxabs=2.503e-02,p99=1.349e-02,rel=1.850e-04
INT8,LUT,U(-1,1),32,7168,7168,16x128x64_w8,OK,ms=1.848,tflops=1.78,gbps=30.5,maxabs=3.285e-02,p99=1.898e-02,rel=2.600e-04
INT8,BITSHIFT,U(-1,1),32,7168,7168,16x128x64_w8,OK,ms=2.196,tflops=1.50,gbps=25.7,maxabs=2.503e-02,p99=1.349e-02,rel=1.850e-04
INT8,LUT,U(-1,1),64,7168,7168,16x64x32_w4,OK,ms=1.619,tflops=4.06,gbps=36.0,maxabs=3.949e-02,p99=1.890e-02,rel=2.596e-04
INT8,BITSHIFT,U(-1,1),64,7168,7168,16x64x32_w4,OK,ms=2.277,tflops=2.89,gbps=25.6,maxabs=2.504e-02,p99=1.348e-02,rel=1.849e-04
INT8,LUT,U(-1,1),64,7168,7168,16x64x64_w4,OK,ms=1.969,tflops=3.34,gbps=29.6,maxabs=3.949e-02,p99=1.890e-02,rel=2.596e-04
INT8,BITSHIFT,U(-1,1),64,7168,7168,16x64x64_w4,OK,ms=2.662,tflops=2.47,gbps=21.9,maxabs=2.504e-02,p99=1.348e-02,rel=1.849e-04
INT8,LUT,U(-1,1),64,7168,7168,16x128x32_w8,OK,ms=1.653,tflops=3.98,gbps=35.2,maxabs=3.949e-02,p99=1.890e-02,rel=2.596e-04
INT8,BITSHIFT,U(-1,1),64,7168,7168,16x128x32_w8,OK,ms=2.417,tflops=2.72,gbps=24.1,maxabs=2.504e-02,p99=1.348e-02,rel=1.849e-04
INT8,LUT,U(-1,1),64,7168,7168,16x128x64_w8,OK,ms=2.029,tflops=3.24,gbps=28.7,maxabs=3.949e-02,p99=1.890e-02,rel=2.596e-04
INT8,BITSHIFT,U(-1,1),64,7168,7168,16x128x64_w8,OK,ms=2.780,tflops=2.37,gbps=21.0,maxabs=2.504e-02,p99=1.348e-02,rel=1.849e-04
INT4,LUT,U(-1,1),1,4096,4096,16x64x32_w4,OK,ms=0.657,tflops=0.05,gbps=14.4,maxabs=1.898e-02,p99=1.403e-02,rel=2.504e-04
INT4,BITSHIFT,U(-1,1),1,4096,4096,16x64x32_w4,OK,ms=0.457,tflops=0.07,gbps=20.7,maxabs=1.329e-02,p99=1.013e-02,rel=1.838e-04
INT4,LUT,U(-1,1),1,4096,4096,16x64x64_w4,OK,ms=0.773,tflops=0.04,gbps=12.3,maxabs=1.898e-02,p99=1.403e-02,rel=2.504e-04
INT4,BITSHIFT,U(-1,1),1,4096,4096,16x64x64_w4,OK,ms=0.475,tflops=0.07,gbps=19.9,maxabs=1.329e-02,p99=1.013e-02,rel=1.838e-04
INT4,LUT,U(-1,1),1,4096,4096,16x128x32_w8,OK,ms=0.768,tflops=0.04,gbps=12.3,maxabs=1.898e-02,p99=1.403e-02,rel=2.504e-04
INT4,BITSHIFT,U(-1,1),1,4096,4096,16x128x32_w8,OK,ms=0.526,tflops=0.06,gbps=18.0,maxabs=1.329e-02,p99=1.013e-02,rel=1.838e-04
INT4,LUT,U(-1,1),1,4096,4096,16x128x64_w8,OK,ms=0.852,tflops=0.04,gbps=11.1,maxabs=1.898e-02,p99=1.403e-02,rel=2.504e-04
INT4,BITSHIFT,U(-1,1),1,4096,4096,16x128x64_w8,OK,ms=0.590,tflops=0.06,gbps=16.0,maxabs=1.329e-02,p99=1.013e-02,rel=1.838e-04
INT4,LUT,U(-1,1),4,4096,4096,16x64x32_w4,OK,ms=0.633,tflops=0.21,gbps=15.1,maxabs=2.312e-02,p99=1.436e-02,rel=2.550e-04
INT4,BITSHIFT,U(-1,1),4,4096,4096,16x64x32_w4,OK,ms=0.500,tflops=0.27,gbps=19.1,maxabs=1.632e-02,p99=1.009e-02,rel=1.847e-04
INT4,LUT,U(-1,1),4,4096,4096,16x64x64_w4,OK,ms=0.778,tflops=0.17,gbps=12.3,maxabs=2.312e-02,p99=1.436e-02,rel=2.550e-04
INT4,BITSHIFT,U(-1,1),4,4096,4096,16x64x64_w4,OK,ms=0.507,tflops=0.26,gbps=18.9,maxabs=1.632e-02,p99=1.009e-02,rel=1.847e-04
INT4,LUT,U(-1,1),4,4096,4096,16x128x32_w8,OK,ms=0.769,tflops=0.17,gbps=12.4,maxabs=2.312e-02,p99=1.436e-02,rel=2.550e-04
INT4,BITSHIFT,U(-1,1),4,4096,4096,16x128x32_w8,OK,ms=0.565,tflops=0.24,gbps=16.9,maxabs=1.632e-02,p99=1.009e-02,rel=1.847e-04
INT4,LUT,U(-1,1),4,4096,4096,16x128x64_w8,OK,ms=0.862,tflops=0.16,gbps=11.1,maxabs=2.312e-02,p99=1.436e-02,rel=2.550e-04
INT4,BITSHIFT,U(-1,1),4,4096,4096,16x128x64_w8,OK,ms=0.629,tflops=0.21,gbps=15.2,maxabs=1.632e-02,p99=1.009e-02,rel=1.847e-04
INT4,LUT,U(-1,1),8,4096,4096,16x64x32_w4,OK,ms=0.640,tflops=0.42,gbps=15.1,maxabs=2.312e-02,p99=1.418e-02,rel=2.571e-04
INT4,BITSHIFT,U(-1,1),8,4096,4096,16x64x32_w4,OK,ms=0.560,tflops=0.48,gbps=17.3,maxabs=1.641e-02,p99=1.013e-02,rel=1.866e-04
INT4,LUT,U(-1,1),8,4096,4096,16x64x64_w4,OK,ms=0.781,tflops=0.34,gbps=12.4,maxabs=2.312e-02,p99=1.418e-02,rel=2.571e-04
INT4,BITSHIFT,U(-1,1),8,4096,4096,16x64x64_w4,OK,ms=0.567,tflops=0.47,gbps=17.1,maxabs=1.641e-02,p99=1.013e-02,rel=1.866e-04
INT4,LUT,U(-1,1),8,4096,4096,16x128x32_w8,OK,ms=0.792,tflops=0.34,gbps=12.2,maxabs=2.312e-02,p99=1.418e-02,rel=2.571e-04
INT4,BITSHIFT,U(-1,1),8,4096,4096,16x128x32_w8,OK,ms=0.640,tflops=0.42,gbps=15.2,maxabs=1.641e-02,p99=1.013e-02,rel=1.866e-04
INT4,LUT,U(-1,1),8,4096,4096,16x128x64_w8,OK,ms=0.865,tflops=0.31,gbps=11.2,maxabs=2.312e-02,p99=1.418e-02,rel=2.571e-04
INT4,BITSHIFT,U(-1,1),8,4096,4096,16x128x64_w8,OK,ms=0.694,tflops=0.39,gbps=14.0,maxabs=1.641e-02,p99=1.013e-02,rel=1.866e-04
