format,path,dist,M,N,K,tile,tflops_median,tflops_min,tflops_max,tflops_mean,ms_median,rel,maxabs,p99,n_runs
F8_E4M3_B128,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v5,0.070,0.070,0.070,0.070,1.3780,1.819e-04,1.831e-02,1.252e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1,7168,7168,128x64x32_w4_v3s_ks2,0.100,0.100,0.100,0.100,0.9850,1.819e-04,1.833e-02,1.254e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1,7168,7168,128x64x32_w4_v3s_ks4,0.100,0.100,0.100,0.100,0.9890,1.819e-04,1.832e-02,1.255e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v3s_ks2,0.140,0.140,0.140,0.140,0.7250,1.819e-04,1.833e-02,1.254e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v3s_ks4,0.130,0.130,0.130,0.130,0.7940,1.819e-04,1.832e-02,1.254e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v3s_ks8,0.160,0.160,0.160,0.160,0.6300,1.819e-04,1.833e-02,1.254e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,16x64x32_w4,0.410,0.410,0.410,0.410,2.0250,1.867e-04,2.293e-02,1.310e-02,5
F8_E4M3_B128,BITSHIFT,"U(-1,1)",8,7168,7168,16x64x32_w4,0.360,0.360,0.360,0.360,2.2670,1.867e-04,2.284e-02,1.312e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,16x128x32_w8,0.370,0.370,0.370,0.370,2.2310,1.867e-04,2.293e-02,1.310e-02,5
F8_E4M3_B128,BITSHIFT,"U(-1,1)",8,7168,7168,16x128x32_w8,0.330,0.330,0.330,0.330,2.4790,1.867e-04,2.284e-02,1.312e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v2,0.320,0.310,0.320,0.316,2.6060,1.867e-04,2.293e-02,1.310e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v2,0.370,0.370,0.370,0.370,2.2180,1.867e-04,2.293e-02,1.310e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v3,0.470,0.470,0.480,0.474,1.7320,1.867e-04,2.293e-02,1.310e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v3,0.600,0.600,0.600,0.600,1.3740,1.867e-04,2.293e-02,1.310e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,32x64x32_w4_v3_b1,0.700,0.690,0.700,0.696,1.1830,1.867e-04,2.293e-02,1.310e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v4,0.470,0.470,0.470,0.470,1.7530,1.867e-04,2.293e-02,1.310e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v4,0.600,0.600,0.600,0.600,1.3730,1.867e-04,2.293e-02,1.310e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v5,0.470,0.470,0.470,0.470,1.7450,1.867e-04,2.293e-02,1.310e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v5,0.600,0.600,0.600,0.600,1.3710,1.867e-04,2.293e-02,1.310e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v3s_ks2,0.830,0.830,0.830,0.830,0.9880,1.867e-04,2.288e-02,1.310e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v3s_ks4,0.830,0.830,0.830,0.830,0.9920,1.867e-04,2.287e-02,1.311e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v3s_ks2,1.130,1.130,1.130,1.130,0.7280,1.867e-04,2.288e-02,1.310e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v3s_ks4,1.050,1.030,1.060,1.046,0.7840,1.867e-04,2.287e-02,1.311e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v3s_ks8,1.300,1.290,1.300,1.296,0.6330,1.867e-04,2.285e-02,1.311e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,16x64x32_w4,1.630,1.630,1.640,1.632,2.0120,1.851e-04,2.471e-02,1.328e-02,5
F8_E4M3_B128,BITSHIFT,"U(-1,1)",32,7168,7168,16x64x32_w4,1.430,1.420,1.430,1.426,2.3070,1.851e-04,2.473e-02,1.330e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,16x128x32_w8,1.430,1.430,1.430,1.430,2.3000,1.851e-04,2.471e-02,1.328e-02,5
F8_E4M3_B128,BITSHIFT,"U(-1,1)",32,7168,7168,16x128x32_w8,1.250,1.240,1.250,1.248,2.6310,1.851e-04,2.473e-02,1.330e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v2,1.260,1.260,1.260,1.260,2.6140,1.851e-04,2.471e-02,1.328e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v2,1.470,1.460,1.470,1.466,2.2430,1.851e-04,2.471e-02,1.328e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v3,1.880,1.880,1.880,1.880,1.7510,1.851e-04,2.471e-02,1.328e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v3,2.370,2.370,2.380,2.372,1.3850,1.851e-04,2.471e-02,1.328e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,32x64x32_w4_v3_b1,2.570,2.550,2.580,2.566,1.2790,1.851e-04,2.471e-02,1.328e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v4,1.840,1.830,1.840,1.836,1.7910,1.851e-04,2.471e-02,1.328e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v4,2.310,2.310,2.310,2.310,1.4240,1.851e-04,2.471e-02,1.328e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v5,1.860,1.860,1.860,1.860,1.7700,1.851e-04,2.471e-02,1.328e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v5,2.330,2.330,2.330,2.330,1.4110,1.851e-04,2.471e-02,1.328e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v3s_ks2,3.310,3.300,3.310,3.308,0.9940,1.851e-04,2.471e-02,1.328e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v3s_ks4,3.290,3.290,3.290,3.290,1.0000,1.851e-04,2.472e-02,1.330e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v3s_ks2,4.460,4.450,4.470,4.462,0.7370,1.851e-04,2.471e-02,1.328e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v3s_ks4,4.160,4.150,4.190,4.166,0.7910,1.851e-04,2.472e-02,1.330e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v3s_ks8,5.080,5.070,5.120,5.084,0.6480,1.851e-04,2.473e-02,1.329e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,16x64x32_w4,3.020,3.020,3.030,3.024,2.1740,1.849e-04,2.472e-02,1.323e-02,5
F8_E4M3_B128,BITSHIFT,"U(-1,1)",64,7168,7168,16x64x32_w4,2.600,2.600,2.600,2.600,2.5280,1.849e-04,2.474e-02,1.324e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,16x128x32_w8,2.740,2.730,2.740,2.738,2.3990,1.849e-04,2.472e-02,1.323e-02,5
F8_E4M3_B128,BITSHIFT,"U(-1,1)",64,7168,7168,16x128x32_w8,2.320,2.310,2.320,2.318,2.8390,1.849e-04,2.474e-02,1.324e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v2,2.510,2.510,2.510,2.510,2.6200,1.849e-04,2.472e-02,1.323e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v2,2.890,2.890,2.890,2.890,2.2760,1.849e-04,2.472e-02,1.323e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v3,3.740,3.740,3.740,3.740,1.7590,1.849e-04,2.472e-02,1.323e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v3,4.590,4.590,4.600,4.592,1.4320,1.849e-04,2.472e-02,1.323e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,32x64x32_w4_v3_b1,5.160,5.130,5.180,5.160,1.2750,1.849e-04,2.472e-02,1.323e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v4,3.680,3.670,3.680,3.676,1.7900,1.849e-04,2.472e-02,1.323e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v4,4.630,4.620,4.640,4.628,1.4210,1.849e-04,2.472e-02,1.323e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v5,3.700,3.690,3.710,3.698,1.7790,1.849e-04,2.472e-02,1.323e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v5,4.610,4.600,4.620,4.608,1.4270,1.849e-04,2.472e-02,1.323e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v3s_ks2,6.570,6.570,6.570,6.570,1.0010,1.849e-04,2.472e-02,1.325e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v3s_ks4,6.530,6.520,6.530,6.526,1.0080,1.849e-04,2.473e-02,1.322e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v3s_ks2,8.670,8.660,8.680,8.668,0.7590,1.849e-04,2.472e-02,1.325e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v3s_ks4,8.200,8.150,8.210,8.182,0.8020,1.849e-04,2.473e-02,1.322e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v3s_ks8,10.030,9.900,10.080,10.012,0.6560,1.849e-04,2.473e-02,1.323e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,16x64x32_w4,3.510,3.470,3.560,3.512,7.5020,1.848e-04,2.503e-02,1.270e-02,5
F8_E4M3_B128,BITSHIFT,"U(-1,1)",256,7168,7168,16x64x32_w4,3.080,3.070,3.080,3.076,8.5510,1.848e-04,2.501e-02,1.271e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,16x128x32_w8,3.430,3.420,3.430,3.428,7.6780,1.848e-04,2.503e-02,1.270e-02,5
F8_E4M3_B128,BITSHIFT,"U(-1,1)",256,7168,7168,16x128x32_w8,2.840,2.830,2.840,2.836,9.2730,1.848e-04,2.501e-02,1.271e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,128x64x32_w4_v2,9.620,9.620,9.630,9.624,2.7350,1.848e-04,2.503e-02,1.270e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v2,5.650,5.650,5.660,5.654,4.6530,1.848e-04,2.503e-02,1.270e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,128x64x32_w4_v3,13.520,13.500,13.540,13.522,1.9450,1.848e-04,2.503e-02,1.270e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v3,8.730,8.710,8.750,8.734,3.0130,1.848e-04,2.503e-02,1.270e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,32x64x32_w4_v3_b1,9.240,9.240,9.250,9.244,2.8480,1.848e-04,2.503e-02,1.270e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,128x64x32_w4_v4,13.320,13.290,13.320,13.312,1.9750,1.848e-04,2.503e-02,1.270e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v4,8.380,8.290,8.480,8.382,3.1410,1.848e-04,2.503e-02,1.270e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,128x64x32_w4_v5,7.910,7.900,7.910,7.906,3.3270,1.848e-04,2.503e-02,1.270e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v5,6.470,6.470,6.470,6.470,4.0660,1.848e-04,2.503e-02,1.270e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,128x64x32_w4_v3s_ks2,13.480,13.480,13.500,13.484,1.9510,1.848e-04,2.500e-02,1.269e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,128x64x32_w4_v3s_ks4,13.410,13.400,13.420,13.410,1.9610,1.848e-04,2.502e-02,1.268e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v3s_ks2,10.790,10.760,10.860,10.796,2.4370,1.848e-04,2.500e-02,1.269e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v3s_ks4,12.280,12.260,12.290,12.278,2.1420,1.848e-04,2.502e-02,1.268e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v3s_ks8,13.150,13.140,13.160,13.152,2.0010,1.848e-04,2.501e-02,1.269e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,16x64x32_w4,4.040,4.040,4.040,4.040,26.0450,1.846e-04,2.631e-02,1.321e-02,5
F8_E4M3_B128,BITSHIFT,"U(-1,1)",1024,7168,7168,16x64x32_w4,3.070,3.070,3.070,3.070,34.2710,1.846e-04,2.631e-02,1.327e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,16x128x32_w8,3.420,3.420,3.420,3.420,30.7700,1.846e-04,2.631e-02,1.321e-02,5
F8_E4M3_B128,BITSHIFT,"U(-1,1)",1024,7168,7168,16x128x32_w8,2.820,2.810,2.830,2.820,37.3130,1.846e-04,2.631e-02,1.327e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,128x64x32_w4_v2,12.340,12.340,12.350,12.342,8.5270,1.846e-04,2.631e-02,1.321e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,64x64x32_w4_v2,8.660,8.660,8.670,8.664,12.1510,1.846e-04,2.631e-02,1.321e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,128x64x32_w4_v3,13.830,13.820,13.840,13.828,7.6090,1.846e-04,2.631e-02,1.321e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,64x64x32_w4_v3,12.950,12.940,12.960,12.950,8.1220,1.846e-04,2.631e-02,1.321e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,32x64x32_w4_v3_b1,9.280,9.280,9.300,9.286,11.3340,1.846e-04,2.631e-02,1.321e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,128x64x32_w4_v4,13.570,13.500,13.590,13.556,7.7520,1.846e-04,2.631e-02,1.321e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,64x64x32_w4_v4,12.580,12.570,12.580,12.576,8.3660,1.846e-04,2.631e-02,1.321e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,128x64x32_w4_v5,9.790,9.770,9.800,9.788,10.7520,1.846e-04,2.631e-02,1.321e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,64x64x32_w4_v5,6.510,6.490,6.520,6.506,16.1760,1.846e-04,2.631e-02,1.321e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,128x64x32_w4_v3s_ks2,13.780,13.770,13.780,13.776,7.6360,1.846e-04,2.631e-02,1.324e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,128x64x32_w4_v3s_ks4,14.480,14.470,14.480,14.478,7.2670,1.846e-04,2.631e-02,1.323e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,64x64x32_w4_v3s_ks2,14.230,14.230,14.240,14.232,7.3940,1.846e-04,2.631e-02,1.324e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,64x64x32_w4_v3s_ks4,13.960,13.950,13.960,13.956,7.5400,1.846e-04,2.631e-02,1.323e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",1024,7168,7168,64x64x32_w4_v3s_ks8,13.380,13.380,13.390,13.382,7.8620,1.846e-04,2.631e-02,1.323e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,16x64x32_w4,4.040,4.040,4.040,4.040,52.0770,1.846e-04,2.790e-02,1.309e-02,5
F8_E4M3_B128,BITSHIFT,"U(-1,1)",2048,7168,7168,16x64x32_w4,3.190,3.190,3.190,3.190,65.9610,1.846e-04,2.789e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,16x128x32_w8,3.570,3.570,3.580,3.572,58.8930,1.846e-04,2.790e-02,1.309e-02,5
F8_E4M3_B128,BITSHIFT,"U(-1,1)",2048,7168,7168,16x128x32_w8,2.950,2.950,2.950,2.950,71.4220,1.846e-04,2.789e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,128x64x32_w4_v2,12.360,12.350,12.370,12.360,17.0330,1.846e-04,2.790e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v2,9.690,9.680,9.700,9.690,21.7120,1.846e-04,2.790e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,128x64x32_w4_v3,13.950,13.940,13.950,13.946,15.0910,1.846e-04,2.790e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v3,14.550,14.540,14.560,14.550,14.4620,1.846e-04,2.790e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,32x64x32_w4_v3_b1,9.880,9.870,9.880,9.878,21.3030,1.846e-04,2.790e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,128x64x32_w4_v4,13.680,13.670,13.690,13.680,15.3840,1.846e-04,2.790e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v4,14.070,14.070,14.070,14.070,14.9570,1.846e-04,2.790e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,128x64x32_w4_v5,9.820,9.810,9.840,9.822,21.4310,1.846e-04,2.790e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v5,6.770,6.740,6.800,6.770,31.0730,1.846e-04,2.790e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,128x64x32_w4_v3s_ks2,14.790,14.780,14.790,14.786,14.2320,1.846e-04,2.789e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,128x64x32_w4_v3s_ks4,14.530,14.520,14.530,14.528,14.4880,1.846e-04,2.790e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v3s_ks2,14.290,14.290,14.300,14.294,14.7240,1.846e-04,2.789e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v3s_ks4,14.000,14.000,14.010,14.004,15.0280,1.846e-04,2.790e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v3s_ks8,13.400,13.390,13.400,13.398,15.7040,1.846e-04,2.789e-02,1.309e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,16x64x32_w4,4.040,4.040,4.040,4.040,104.2130,1.846e-04,2.885e-02,1.347e-02,5
F8_E4M3_B128,BITSHIFT,"U(-1,1)",4096,7168,7168,16x64x32_w4,3.250,3.250,3.250,3.250,129.6120,1.846e-04,2.882e-02,1.348e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,16x128x32_w8,3.650,3.650,3.650,3.650,115.3120,1.846e-04,2.885e-02,1.347e-02,5
F8_E4M3_B128,BITSHIFT,"U(-1,1)",4096,7168,7168,16x128x32_w8,3.010,3.010,3.010,3.010,139.7030,1.846e-04,2.882e-02,1.348e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,128x64x32_w4_v2,12.490,12.470,12.510,12.488,33.7090,1.846e-04,2.885e-02,1.347e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v2,9.700,9.700,9.700,9.700,43.3800,1.846e-04,2.885e-02,1.347e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,128x64x32_w4_v3,14.960,14.950,14.970,14.960,28.1380,1.846e-04,2.885e-02,1.347e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v3,14.570,14.560,14.570,14.568,28.8930,1.846e-04,2.885e-02,1.347e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,32x64x32_w4_v3_b1,9.880,9.870,9.880,9.878,42.6220,1.846e-04,2.885e-02,1.347e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,128x64x32_w4_v4,14.690,14.690,14.700,14.692,28.6550,1.846e-04,2.885e-02,1.347e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v4,14.080,14.080,14.080,14.080,29.8920,1.846e-04,2.885e-02,1.347e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,128x64x32_w4_v5,10.010,10.000,10.020,10.010,42.0440,1.846e-04,2.885e-02,1.347e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v5,6.750,6.730,6.750,6.744,62.3990,1.846e-04,2.885e-02,1.347e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,128x64x32_w4_v3s_ks2,14.840,14.840,14.850,14.842,28.3640,1.846e-04,2.883e-02,1.348e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,128x64x32_w4_v3s_ks4,14.570,14.560,14.570,14.568,28.8930,1.846e-04,2.882e-02,1.348e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v3s_ks2,14.300,14.300,14.300,14.300,29.4260,1.846e-04,2.883e-02,1.348e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v3s_ks4,14.000,14.000,14.010,14.004,30.0580,1.846e-04,2.882e-02,1.348e-02,5
F8_E4M3_B128,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v3s_ks8,13.410,13.410,13.410,13.410,31.3810,1.846e-04,2.881e-02,1.347e-02,5
