format,path,dist,M,N,K,tile,tflops_median,tflops_min,tflops_max,tflops_mean,ms_median,rel,maxabs,p99,n_runs
CUBLAS_FP16,REF,"U(-1,1)",2048,7168,7168,cublas,98.460,86.070,98.680,96.030,2.1370,0.0e+0,0.0e+0,0.0e+0,5
CUBLAS_FP16,REF,"U(-1,1)",64,7168,7168,cublas,21.720,19.610,22.050,21.356,0.3030,0.0e+0,0.0e+0,0.0e+0,5
INT8,LUT,"U(-1,1)",2048,7168,7168,16x64x32_w4,5.240,5.130,5.250,5.220,40.1610,2.594e-04,3.975e-02,1.811e-02,5
INT8,BITSHIFT,"U(-1,1)",2048,7168,7168,16x64x32_w4,3.460,3.430,3.520,3.464,60.8640,1.846e-04,2.817e-02,1.329e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,16x128x32_w8,5.050,5.010,5.060,5.044,41.7000,2.594e-04,3.975e-02,1.811e-02,5
INT8,BITSHIFT,"U(-1,1)",2048,7168,7168,16x128x32_w8,3.650,3.640,3.690,3.658,57.6760,1.846e-04,2.817e-02,1.329e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,16x128x32_w4f2,5.590,5.510,5.590,5.568,37.6760,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,16x256x32_w4f4,3.650,3.650,3.660,3.654,57.5820,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x64x32_w4_v1,12.370,12.350,12.380,12.368,17.0080,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x32_w4_v1,9.700,9.690,9.700,9.698,21.7040,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x256x32_w4_v1,5.650,5.640,5.650,5.648,37.2600,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x256x32_w8_v1,10.400,10.400,10.410,10.402,20.2310,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v1,11.010,10.990,11.040,11.012,19.1070,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x32_w4_v1,8.610,8.610,8.630,8.616,24.4360,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x64x32_w4_v2,16.250,16.100,16.400,16.240,12.9520,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x32_w4_v2,18.190,18.120,18.220,18.174,11.5690,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x256x32_w4_v2,10.640,10.620,10.650,10.636,19.7770,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x256x32_w8_v2,21.440,21.430,21.440,21.436,9.8180,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v2,15.710,15.690,15.770,15.726,13.3970,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x32_w4_v2,21.360,21.340,21.380,21.360,9.8520,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x64x32_w4_v3,20.940,20.940,20.940,20.940,10.0490,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x32_w4_v3,27.500,27.480,27.550,27.510,7.6540,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v3,19.980,19.980,19.980,19.980,10.5320,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x32_w4_v3,26.950,26.890,27.030,26.962,7.8090,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,32x128x32_w4_v3_b1,19.220,19.160,19.290,19.230,10.9470,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,32x64x32_w4_v3_b1,13.970,13.930,14.030,13.972,15.0680,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,32x256x32_w8_v3_b1,18.860,18.790,18.980,18.874,11.1580,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x32_w8_v3_b1alt,21.410,21.400,21.450,21.416,9.8310,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x32_w8_v3_b1alt,18.280,18.250,18.340,18.282,11.5140,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x64x32_w4_v4,20.230,20.220,20.260,20.232,10.4050,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x32_w4_v4,27.720,27.670,27.770,27.720,7.5910,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v4,18.950,18.930,19.000,18.954,11.1080,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x32_w4_v4,26.530,26.530,26.570,26.540,7.9330,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x64x32_w4_v5,16.330,16.330,16.350,16.334,12.8880,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x32_w4_v5,26.650,26.630,26.710,26.662,7.8960,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v5,13.910,13.910,13.940,13.916,15.1280,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x32_w4_v5,21.670,21.640,21.690,21.664,9.7100,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x64_w4_v6,20.970,20.960,21.000,20.976,10.0350,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x64x64_w4_v6,12.120,12.120,12.150,12.126,17.3600,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x64_w4_v6,19.060,19.050,19.100,19.064,11.0430,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x64x64_w4_v6,12.160,12.140,12.210,12.164,17.3100,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x32_w4_v7,22.150,22.130,22.170,22.150,9.5010,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v7,18.460,18.340,18.510,18.438,11.3990,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,32x128x32_w4_v7,13.220,13.210,13.240,13.222,15.9200,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,32x64x32_w4_v7,14.140,14.120,14.150,14.136,14.8860,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x64x32_w4_v8,20.530,20.520,20.570,20.534,10.2530,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x32_w4_v8,28.390,28.360,28.500,28.406,7.4130,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v8,19.330,19.320,19.400,19.342,10.8890,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x32_w4_v8,26.930,26.920,26.980,26.936,7.8140,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,32x128x32_w4_v8,19.260,19.200,19.320,19.254,10.9250,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,32x64x32_w4_v8,13.640,13.560,13.690,13.620,15.4310,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x32_w4_v9_ck2,26.290,26.290,26.360,26.308,8.0050,7.072e-01,2.039e+02,9.265e+01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x32_w4_v9_ck4,26.820,26.810,26.850,26.824,7.8480,7.073e-01,2.039e+02,9.264e+01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x32_w4_v9_ck8,27.130,27.110,27.230,27.148,7.7560,7.075e-01,2.039e+02,9.264e+01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x32_w4_v9_ck4,26.370,26.360,26.390,26.372,7.9810,7.073e-01,2.039e+02,9.264e+01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v9_ck4,19.230,19.220,19.250,19.234,10.9440,7.073e-01,2.039e+02,9.264e+01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x32_w4_v10,29.310,29.250,29.380,29.310,7.1810,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x64x32_w4_v10,20.770,20.770,20.800,20.776,10.1320,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x32_w4_v10,27.980,27.890,28.030,27.974,7.5220,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x64x32_w4_v10,19.570,19.390,19.730,19.562,10.7560,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x256x32_w8_v10,28.500,28.220,28.590,28.476,7.3850,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x32_w4_v11,33.380,33.090,33.390,33.320,6.3050,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x32_w4_v11,31.810,31.400,32.380,31.814,6.6150,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x256x32_w8_v11,8.050,8.040,8.090,8.058,26.1370,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x256x32_w8_v11,31.810,31.750,31.850,31.800,6.6160,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x16_w4_v11,35.020,34.950,35.040,35.006,6.0100,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x16_w4_v11,26.400,26.380,26.520,26.434,7.9720,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x256x16_w8_v11,6.040,6.040,6.040,6.040,34.8650,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x256x16_w8_v11,33.500,33.330,33.740,33.544,6.2830,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x256x16_w4f4_v11,29.570,29.380,29.850,29.622,7.1170,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x256x16_w4f4_v11,10.100,10.060,10.120,10.096,20.8270,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,32x128x16_w4_v11,22.100,21.860,22.240,22.056,9.5210,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,32x256x16_w8_v11,21.320,21.310,21.440,21.344,9.8710,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,32x128x32_w4_v11,18.260,17.510,18.650,18.192,11.5250,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,192x128x16_w4_v11,32.870,32.550,32.950,32.824,6.4020,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,256x128x16_w4_v11,10.560,10.490,10.590,10.554,19.9370,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x16_w2f4_v11,34.530,34.460,35.010,34.678,6.0950,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x32_w2f4_v11,23.730,23.020,27.160,24.694,8.8700,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,32x128x16_w2f4_v11,5.320,5.240,5.410,5.326,39.5550,2.594e-04,3.975e-02,1.811e-02,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x16_w4_v12,35.430,35.320,35.520,35.426,5.9390,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x16_w4_v12,31.320,31.210,31.520,31.354,6.7200,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x256x16_w8_v12,26.480,26.300,26.580,26.462,7.9480,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x256x16_w8_v12,33.780,33.570,34.190,33.858,6.2300,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x32_w4_v12,35.140,34.770,35.460,35.058,5.9890,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x32_w4_v12,32.280,31.810,32.390,32.174,6.5200,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,32x128x16_w4_v12,7.180,7.130,7.280,7.194,29.3170,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,32x256x16_w8_v12,22.310,22.280,22.340,22.310,9.4330,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x16_w2f4_v12,12.050,11.880,12.220,12.062,17.4680,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x256x16_w4f4_v12,29.640,29.590,29.670,29.638,7.1010,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,128x128x16_w4_v12_ms3,39.130,38.880,39.170,39.086,5.3790,5.469e-03,2.450e+00,6.244e-01,5
INT8,LUT,"U(-1,1)",2048,7168,7168,64x128x16_w4_v12_ms3,17.530,17.230,18.090,17.628,12.0050,5.469e-03,2.450e+00,6.244e-01,5
